timestamp,model,Training Loss,Epoch,Step,Validation Loss,Accuracy,F1,model_path,samples_per_s,steps_per_s,colab,per_device_train_batch_size,per_device_eval_batch_size,split,target_map,binary
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.706,3,4677,0.725,0.72,0.454,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",,
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.697,4,6236,0.752,0.713,0.396,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",,
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.669,5,7795,0.728,0.727,0.469,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",,
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.669,6,9354,0.748,0.718,0.431,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",,
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.676,7,10913,0.738,0.72,0.456,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",,
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.631,8,12472,0.734,0.73,0.459,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",,
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.599,9,14031,0.736,0.733,0.492,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",,
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.566,10,15590,0.746,0.736,0.495,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.715,1,1559,0.711,0.71,0.446,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.632,2,3118,0.655,0.704,0.552,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.54,3,4677,0.725,0.728,0.554,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.44,4,6236,0.851,0.74,0.538,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.39,5,7795,1.011,0.682,0.533,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.338,6,9354,1.005,0.736,0.542,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.374,7,10913,1.075,0.72,0.541,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.325,8,12472,1.335,0.662,0.502,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.289,9,14031,1.241,0.71,0.541,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.3,10,15590,1.198,0.7,0.542,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.287,11,17149,1.075,0.709,0.547,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.258,12,18708,1.24,0.7,0.555,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.244,13,20267,1.363,0.709,0.541,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.253,14,21826,1.266,0.692,0.541,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.261,15,23385,1.415,0.727,0.541,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.235,16,24944,1.302,0.706,0.539,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.283,17,26503,0.933,0.65,0.428,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.299,18,28062,1.31,0.685,0.51,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.35,19,29621,1.012,0.647,0.425,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.389,20,31180,1.231,0.681,0.428,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.325,21,32739,1.123,0.688,0.436,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.349,22,34298,1.056,0.618,0.41,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.337,23,35857,1.137,0.706,0.54,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.416,24,37416,0.931,0.715,0.424,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.413,25,38975,0.979,0.704,0.43,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.438,26,40534,0.769,0.72,0.398,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.544,27,42093,0.777,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.774,28,43652,0.772,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.775,29,45211,0.771,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.773,30,46770,0.77,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.773,31,48329,0.77,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.773,32,49888,0.778,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,33,51447,0.77,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.773,34,53006,0.77,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,35,54565,0.773,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,36,56124,0.776,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.773,37,57683,0.778,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,38,59242,0.772,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,39,60801,0.772,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.773,40,62360,0.77,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,41,63919,0.774,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,42,65478,0.77,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,43,67037,0.771,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,44,68596,0.771,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.771,45,70155,0.776,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,46,71714,0.771,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,47,73273,0.771,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,48,74832,0.773,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.772,49,76391,0.776,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-03_22-29,sentence-transformers/all-mpnet-base-v2,0.771,50,77950,0.771,0.682,0.27,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-29,172.681,21.589,False,8,64,"(80, 10, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.691,1,1559,0.628,0.745,0.475,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.538,2,3118,0.679,0.699,0.571,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.405,3,4677,0.814,0.718,0.539,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.295,4,6236,1.139,0.743,0.573,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.201,5,7795,1.645,0.736,0.581,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.123,6,9354,1.544,0.747,0.568,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.079,7,10913,2.161,0.733,0.583,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.06,8,12472,2.137,0.727,0.557,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.039,9,14031,2.284,0.736,0.568,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-14,cardiffnlp/twitter-roberta-base-sentiment-latest,0.021,10,15590,2.372,0.736,0.575,output/models/cardiffnlp/twitter-roberta-base-sentiment-latest_2024-04-04_01-14,178.046,22.259,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.776,1,1754,0.771,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.774,2,3508,0.771,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.773,3,5262,0.776,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.774,4,7016,0.77,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.772,5,8770,0.77,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.773,6,10524,0.772,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.772,7,12278,0.771,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.771,8,14032,0.771,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.772,9,15786,0.771,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_01-56,camembert-base,0.772,10,17540,0.771,0.682,0.27,output/models/camembert-base_2024-04-04_01-56,183.841,22.985,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.793,1,1754,0.773,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.787,2,3508,0.776,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.783,3,5262,0.782,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.782,4,7016,0.771,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.778,5,8770,0.775,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.779,6,10524,0.79,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.779,7,12278,0.78,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.774,8,14032,0.778,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.776,9,15786,0.777,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-09,xlnet-base-cased,0.777,10,17540,0.781,0.682,0.27,output/models/xlnet-base-cased_2024-04-04_02-09,140.439,17.559,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.787,1,1754,0.774,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.779,2,3508,0.779,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.78,3,5262,0.776,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.78,4,7016,0.771,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.778,5,8770,0.772,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.777,6,10524,0.777,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.776,7,12278,0.775,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.774,8,14032,0.776,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.773,9,15786,0.782,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-26,roberta-base,0.772,10,17540,0.787,0.682,0.27,output/models/roberta-base_2024-04-04_02-26,191.064,23.888,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.722,1,1754,0.668,0.727,0.532,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.622,2,3508,0.701,0.725,0.496,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.503,3,5262,0.848,0.715,0.508,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.404,4,7016,0.896,0.727,0.557,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.317,5,8770,1.274,0.717,0.55,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.232,6,10524,1.56,0.713,0.55,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.176,7,12278,1.728,0.704,0.543,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.116,8,14032,1.977,0.704,0.543,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.095,9,15786,2.063,0.72,0.553,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_02-38,distilroberta-base,0.063,10,17540,2.198,0.712,0.545,output/models/distilroberta-base_2024-04-04_02-38,323.541,40.451,False,8,64,"(90, 10)",,
2024-04-04_08-00,distilbert-base-cased,0.691,1,1754,0.65,0.725,0.496,output/models/distilbert-base-cased_2024-04-04_08-00,319.161,39.904,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.702,1,1754,0.669,0.714,0.388,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.546,2,3508,0.755,0.729,0.514,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.37,3,5262,1,0.72,0.504,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.239,4,7016,1.476,0.708,0.513,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.152,5,8770,1.716,0.707,0.529,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.095,6,10524,1.963,0.691,0.513,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.06,7,12278,2.106,0.706,0.518,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.034,8,14032,2.442,0.706,0.531,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.019,9,15786,2.612,0.703,0.512,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-04_08-01,distilbert-base-cased,0.012,10,17540,2.749,0.71,0.513,output/models/distilbert-base-cased_2024-04-04_08-01,316.954,39.628,False,8,64,"(90, 10)",,
2024-04-05_00-59,distilbert-base-cased,0.998,1,285,1.067,0.472,0.358,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_00-59,distilbert-base-cased,0.657,2,570,1.354,0.465,0.359,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_00-59,distilbert-base-cased,0.347,3,855,1.748,0.554,0.389,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_00-59,distilbert-base-cased,0.215,4,1140,2.697,0.472,0.366,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_00-59,distilbert-base-cased,0.085,5,1425,2.711,0.525,0.384,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_00-59,distilbert-base-cased,0.041,6,1710,2.989,0.529,0.385,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_00-59,distilbert-base-cased,0.028,7,1995,2.891,0.583,0.405,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_00-59,distilbert-base-cased,0.01,8,2280,3.463,0.518,0.381,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_00-59,distilbert-base-cased,0.004,9,2565,3.395,0.544,0.391,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_00-59,distilbert-base-cased,0.003,10,2850,3.526,0.53,0.386,output/models/distilbert-base-cased_2024-04-05_00-59,137.479,17.185,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_01-17,distilbert-base-cased,0.641,1,1114,0.72,0.62,0.485,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_01-17,distilbert-base-cased,0.501,2,2228,0.906,0.514,0.424,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_01-17,distilbert-base-cased,0.335,3,3342,0.852,0.745,0.547,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_01-17,distilbert-base-cased,0.214,4,4456,1.211,0.722,0.532,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_01-17,distilbert-base-cased,0.123,5,5570,1.731,0.701,0.524,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
2024-04-05_01-17,distilbert-base-cased,0.065,6,6684,2.018,0.691,0.521,output/models/distilbert-base-cased_2024-04-05_01-17,273.806,34.233,False,8,64,"(0.9, 0.1, 'balanced')",,
